id,filename
patient_093_node_2,patient_093_node_2/patient_093_node_2.tif
patient_093_node_3,patient_093_node_3/patient_093_node_3.tif
patient_093_node_4,patient_093_node_4/patient_093_node_4.tif
patient_094_node_0,patient_094_node_0/patient_094_node_0.tif
patient_094_node_1,patient_094_node_1/patient_094_node_1.tif
patient_094_node_2,patient_094_node_2/patient_094_node_2.tif
patient_094_node_3,patient_094_node_3/patient_094_node_3.tif
patient_094_node_4,patient_094_node_4/patient_094_node_4.tif
patient_095_node_0,patient_095_node_0/patient_095_node_0.tif
patient_095_node_1,patient_095_node_1/patient_095_node_1.tif
patient_095_node_2,patient_095_node_2/patient_095_node_2.tif
patient_095_node_3,patient_095_node_3/patient_095_node_3.tif
patient_095_node_4,patient_095_node_4/patient_095_node_4.tif
patient_096_node_0,patient_096_node_0/patient_096_node_0.tif
patient_096_node_1,patient_096_node_1/patient_096_node_1.tif
patient_096_node_2,patient_096_node_2/patient_096_node_2.tif
patient_096_node_3,patient_096_node_3/patient_096_node_3.tif
patient_096_node_4,patient_096_node_4/patient_096_node_4.tif
patient_097_node_0,patient_097_node_0/patient_097_node_0.tif
patient_097_node_1,patient_097_node_1/patient_097_node_1.tif
patient_097_node_2,patient_097_node_2/patient_097_node_2.tif
patient_097_node_3,patient_097_node_3/patient_097_node_3.tif
patient_097_node_4,patient_097_node_4/patient_097_node_4.tif
patient_098_node_0,patient_098_node_0/patient_098_node_0.tif
patient_098_node_1,patient_098_node_1/patient_098_node_1.tif
patient_098_node_2,patient_098_node_2/patient_098_node_2.tif
patient_098_node_3,patient_098_node_3/patient_098_node_3.tif
patient_098_node_4,patient_098_node_4/patient_098_node_4.tif
patient_099_node_0,patient_099_node_0/patient_099_node_0.tif
patient_099_node_1,patient_099_node_1/patient_099_node_1.tif
patient_099_node_2,patient_099_node_2/patient_099_node_2.tif
patient_099_node_3,patient_099_node_3/patient_099_node_3.tif
patient_099_node_4,patient_099_node_4/patient_099_node_4.tif
patient_100_node_0,patient_100_node_0/patient_100_node_0.tif
patient_100_node_1,patient_100_node_1/patient_100_node_1.tif
patient_100_node_2,patient_100_node_2/patient_100_node_2.tif
patient_100_node_3,patient_100_node_3/patient_100_node_3.tif
patient_100_node_4,patient_100_node_4/patient_100_node_4.tif
patient_101_node_0,patient_101_node_0/patient_101_node_0.tif
patient_101_node_1,patient_101_node_1/patient_101_node_1.tif
patient_101_node_2,patient_101_node_2/patient_101_node_2.tif
patient_101_node_3,patient_101_node_3/patient_101_node_3.tif
patient_101_node_4,patient_101_node_4/patient_101_node_4.tif
patient_102_node_0,patient_102_node_0/patient_102_node_0.tif
patient_102_node_1,patient_102_node_1/patient_102_node_1.tif
patient_102_node_2,patient_102_node_2/patient_102_node_2.tif
patient_102_node_3,patient_102_node_3/patient_102_node_3.tif
patient_102_node_4,patient_102_node_4/patient_102_node_4.tif
patient_103_node_0,patient_103_node_0/patient_103_node_0.tif
patient_103_node_1,patient_103_node_1/patient_103_node_1.tif
patient_103_node_2,patient_103_node_2/patient_103_node_2.tif
patient_103_node_3,patient_103_node_3/patient_103_node_3.tif
patient_103_node_4,patient_103_node_4/patient_103_node_4.tif
patient_104_node_0,patient_104_node_0/patient_104_node_0.tif
patient_104_node_1,patient_104_node_1/patient_104_node_1.tif
patient_104_node_2,patient_104_node_2/patient_104_node_2.tif
patient_104_node_3,patient_104_node_3/patient_104_node_3.tif
patient_104_node_4,patient_104_node_4/patient_104_node_4.tif
patient_105_node_0,patient_105_node_0/patient_105_node_0.tif
patient_105_node_1,patient_105_node_1/patient_105_node_1.tif
patient_105_node_2,patient_105_node_2/patient_105_node_2.tif
patient_105_node_3,patient_105_node_3/patient_105_node_3.tif
patient_105_node_4,patient_105_node_4/patient_105_node_4.tif
patient_106_node_0,patient_106_node_0/patient_106_node_0.tif
patient_106_node_1,patient_106_node_1/patient_106_node_1.tif
patient_106_node_2,patient_106_node_2/patient_106_node_2.tif
patient_106_node_3,patient_106_node_3/patient_106_node_3.tif
patient_106_node_4,patient_106_node_4/patient_106_node_4.tif
patient_107_node_0,patient_107_node_0/patient_107_node_0.tif
patient_107_node_1,patient_107_node_1/patient_107_node_1.tif
patient_107_node_2,patient_107_node_2/patient_107_node_2.tif
patient_107_node_3,patient_107_node_3/patient_107_node_3.tif
patient_107_node_4,patient_107_node_4/patient_107_node_4.tif
patient_108_node_0,patient_108_node_0/patient_108_node_0.tif
patient_108_node_1,patient_108_node_1/patient_108_node_1.tif
patient_108_node_2,patient_108_node_2/patient_108_node_2.tif
patient_108_node_3,patient_108_node_3/patient_108_node_3.tif
patient_108_node_4,patient_108_node_4/patient_108_node_4.tif
patient_109_node_0,patient_109_node_0/patient_109_node_0.tif
patient_109_node_1,patient_109_node_1/patient_109_node_1.tif
patient_109_node_2,patient_109_node_2/patient_109_node_2.tif
patient_109_node_3,patient_109_node_3/patient_109_node_3.tif
patient_109_node_4,patient_109_node_4/patient_109_node_4.tif
patient_110_node_0,patient_110_node_0/patient_110_node_0.tif
patient_110_node_1,patient_110_node_1/patient_110_node_1.tif
patient_110_node_2,patient_110_node_2/patient_110_node_2.tif
patient_110_node_3,patient_110_node_3/patient_110_node_3.tif
patient_110_node_4,patient_110_node_4/patient_110_node_4.tif
patient_111_node_0,patient_111_node_0/patient_111_node_0.tif
patient_111_node_1,patient_111_node_1/patient_111_node_1.tif
patient_111_node_2,patient_111_node_2/patient_111_node_2.tif
patient_111_node_3,patient_111_node_3/patient_111_node_3.tif
patient_111_node_4,patient_111_node_4/patient_111_node_4.tif
patient_112_node_0,patient_112_node_0/patient_112_node_0.tif
patient_112_node_1,patient_112_node_1/patient_112_node_1.tif
patient_112_node_2,patient_112_node_2/patient_112_node_2.tif
patient_112_node_3,patient_112_node_3/patient_112_node_3.tif
patient_112_node_4,patient_112_node_4/patient_112_node_4.tif
patient_113_node_0,patient_113_node_0/patient_113_node_0.tif
patient_113_node_1,patient_113_node_1/patient_113_node_1.tif
patient_113_node_2,patient_113_node_2/patient_113_node_2.tif
patient_113_node_3,patient_113_node_3/patient_113_node_3.tif
patient_113_node_4,patient_113_node_4/patient_113_node_4.tif
patient_114_node_0,patient_114_node_0/patient_114_node_0.tif
patient_114_node_1,patient_114_node_1/patient_114_node_1.tif
patient_114_node_2,patient_114_node_2/patient_114_node_2.tif
patient_114_node_3,patient_114_node_3/patient_114_node_3.tif
patient_114_node_4,patient_114_node_4/patient_114_node_4.tif
patient_115_node_0,patient_115_node_0/patient_115_node_0.tif
patient_115_node_1,patient_115_node_1/patient_115_node_1.tif
patient_115_node_2,patient_115_node_2/patient_115_node_2.tif
patient_115_node_3,patient_115_node_3/patient_115_node_3.tif
patient_115_node_4,patient_115_node_4/patient_115_node_4.tif
patient_116_node_0,patient_116_node_0/patient_116_node_0.tif
patient_116_node_1,patient_116_node_1/patient_116_node_1.tif
patient_116_node_2,patient_116_node_2/patient_116_node_2.tif
patient_116_node_3,patient_116_node_3/patient_116_node_3.tif
patient_116_node_4,patient_116_node_4/patient_116_node_4.tif
patient_117_node_0,patient_117_node_0/patient_117_node_0.tif
patient_117_node_1,patient_117_node_1/patient_117_node_1.tif
patient_117_node_2,patient_117_node_2/patient_117_node_2.tif
patient_117_node_3,patient_117_node_3/patient_117_node_3.tif
patient_117_node_4,patient_117_node_4/patient_117_node_4.tif
patient_118_node_0,patient_118_node_0/patient_118_node_0.tif
patient_118_node_1,patient_118_node_1/patient_118_node_1.tif
patient_118_node_2,patient_118_node_2/patient_118_node_2.tif
patient_118_node_3,patient_118_node_3/patient_118_node_3.tif
patient_118_node_4,patient_118_node_4/patient_118_node_4.tif
patient_119_node_0,patient_119_node_0/patient_119_node_0.tif
patient_119_node_1,patient_119_node_1/patient_119_node_1.tif
patient_119_node_2,patient_119_node_2/patient_119_node_2.tif
patient_119_node_3,patient_119_node_3/patient_119_node_3.tif
patient_119_node_4,patient_119_node_4/patient_119_node_4.tif
patient_120_node_0,patient_120_node_0/patient_120_node_0.tif
patient_120_node_1,patient_120_node_1/patient_120_node_1.tif
patient_120_node_2,patient_120_node_2/patient_120_node_2.tif
patient_120_node_3,patient_120_node_3/patient_120_node_3.tif
patient_120_node_4,patient_120_node_4/patient_120_node_4.tif
patient_121_node_0,patient_121_node_0/patient_121_node_0.tif
patient_121_node_1,patient_121_node_1/patient_121_node_1.tif
patient_121_node_2,patient_121_node_2/patient_121_node_2.tif
patient_121_node_3,patient_121_node_3/patient_121_node_3.tif
patient_121_node_4,patient_121_node_4/patient_121_node_4.tif
patient_122_node_0,patient_122_node_0/patient_122_node_0.tif
patient_122_node_1,patient_122_node_1/patient_122_node_1.tif
patient_122_node_2,patient_122_node_2/patient_122_node_2.tif
patient_122_node_3,patient_122_node_3/patient_122_node_3.tif
patient_122_node_4,patient_122_node_4/patient_122_node_4.tif
patient_123_node_0,patient_123_node_0/patient_123_node_0.tif
patient_123_node_1,patient_123_node_1/patient_123_node_1.tif
patient_123_node_2,patient_123_node_2/patient_123_node_2.tif
patient_123_node_3,patient_123_node_3/patient_123_node_3.tif
patient_123_node_4,patient_123_node_4/patient_123_node_4.tif
patient_124_node_0,patient_124_node_0/patient_124_node_0.tif
patient_124_node_2,patient_124_node_2/patient_124_node_2.tif
patient_124_node_3,patient_124_node_3/patient_124_node_3.tif
patient_124_node_4,patient_124_node_4/patient_124_node_4.tif
patient_125_node_0,patient_125_node_0/patient_125_node_0.tif
patient_125_node_1,patient_125_node_1/patient_125_node_1.tif
patient_125_node_2,patient_125_node_2/patient_125_node_2.tif
patient_125_node_3,patient_125_node_3/patient_125_node_3.tif
patient_125_node_4,patient_125_node_4/patient_125_node_4.tif
patient_126_node_0,patient_126_node_0/patient_126_node_0.tif
patient_126_node_1,patient_126_node_1/patient_126_node_1.tif
patient_126_node_2,patient_126_node_2/patient_126_node_2.tif
patient_126_node_3,patient_126_node_3/patient_126_node_3.tif
patient_126_node_4,patient_126_node_4/patient_126_node_4.tif
patient_127_node_0,patient_127_node_0/patient_127_node_0.tif
patient_127_node_1,patient_127_node_1/patient_127_node_1.tif
patient_127_node_2,patient_127_node_2/patient_127_node_2.tif
patient_127_node_3,patient_127_node_3/patient_127_node_3.tif
patient_127_node_4,patient_127_node_4/patient_127_node_4.tif
patient_128_node_0,patient_128_node_0/patient_128_node_0.tif
patient_128_node_1,patient_128_node_1/patient_128_node_1.tif
patient_128_node_2,patient_128_node_2/patient_128_node_2.tif
patient_128_node_3,patient_128_node_3/patient_128_node_3.tif
patient_128_node_4,patient_128_node_4/patient_128_node_4.tif
patient_129_node_0,patient_129_node_0/patient_129_node_0.tif
patient_129_node_1,patient_129_node_1/patient_129_node_1.tif
patient_129_node_2,patient_129_node_2/patient_129_node_2.tif
patient_129_node_3,patient_129_node_3/patient_129_node_3.tif
patient_129_node_4,patient_129_node_4/patient_129_node_4.tif
patient_130_node_0,patient_130_node_0/patient_130_node_0.tif
patient_130_node_1,patient_130_node_1/patient_130_node_1.tif
patient_130_node_2,patient_130_node_2/patient_130_node_2.tif
patient_130_node_3,patient_130_node_3/patient_130_node_3.tif
patient_130_node_4,patient_130_node_4/patient_130_node_4.tif
patient_131_node_0,patient_131_node_0/patient_131_node_0.tif
patient_131_node_1,patient_131_node_1/patient_131_node_1.tif
patient_131_node_2,patient_131_node_2/patient_131_node_2.tif
patient_131_node_3,patient_131_node_3/patient_131_node_3.tif
patient_131_node_4,patient_131_node_4/patient_131_node_4.tif
patient_132_node_0,patient_132_node_0/patient_132_node_0.tif
patient_132_node_1,patient_132_node_1/patient_132_node_1.tif
patient_132_node_2,patient_132_node_2/patient_132_node_2.tif
patient_132_node_3,patient_132_node_3/patient_132_node_3.tif
patient_132_node_4,patient_132_node_4/patient_132_node_4.tif
patient_133_node_0,patient_133_node_0/patient_133_node_0.tif
patient_133_node_1,patient_133_node_1/patient_133_node_1.tif
patient_133_node_2,patient_133_node_2/patient_133_node_2.tif
patient_133_node_3,patient_133_node_3/patient_133_node_3.tif
patient_133_node_4,patient_133_node_4/patient_133_node_4.tif
patient_134_node_0,patient_134_node_0/patient_134_node_0.tif
patient_134_node_1,patient_134_node_1/patient_134_node_1.tif
patient_134_node_2,patient_134_node_2/patient_134_node_2.tif
patient_134_node_3,patient_134_node_3/patient_134_node_3.tif
patient_134_node_4,patient_134_node_4/patient_134_node_4.tif
patient_135_node_0,patient_135_node_0/patient_135_node_0.tif
patient_135_node_1,patient_135_node_1/patient_135_node_1.tif
patient_135_node_2,patient_135_node_2/patient_135_node_2.tif
patient_135_node_3,patient_135_node_3/patient_135_node_3.tif
patient_135_node_4,patient_135_node_4/patient_135_node_4.tif
patient_136_node_0,patient_136_node_0/patient_136_node_0.tif
patient_136_node_1,patient_136_node_1/patient_136_node_1.tif
patient_136_node_2,patient_136_node_2/patient_136_node_2.tif
patient_136_node_3,patient_136_node_3/patient_136_node_3.tif
patient_136_node_4,patient_136_node_4/patient_136_node_4.tif
patient_137_node_0,patient_137_node_0/patient_137_node_0.tif
patient_137_node_1,patient_137_node_1/patient_137_node_1.tif
patient_137_node_2,patient_137_node_2/patient_137_node_2.tif
patient_137_node_3,patient_137_node_3/patient_137_node_3.tif
patient_137_node_4,patient_137_node_4/patient_137_node_4.tif
patient_138_node_0,patient_138_node_0/patient_138_node_0.tif
patient_138_node_1,patient_138_node_1/patient_138_node_1.tif
patient_138_node_2,patient_138_node_2/patient_138_node_2.tif
patient_138_node_3,patient_138_node_3/patient_138_node_3.tif
patient_138_node_4,patient_138_node_4/patient_138_node_4.tif
patient_139_node_0,patient_139_node_0/patient_139_node_0.tif
patient_139_node_1,patient_139_node_1/patient_139_node_1.tif
patient_139_node_2,patient_139_node_2/patient_139_node_2.tif
patient_139_node_3,patient_139_node_3/patient_139_node_3.tif
patient_139_node_4,patient_139_node_4/patient_139_node_4.tif
patient_140_node_0,patient_140_node_0/patient_140_node_0.tif
patient_140_node_1,patient_140_node_1/patient_140_node_1.tif
patient_140_node_2,patient_140_node_2/patient_140_node_2.tif
patient_140_node_3,patient_140_node_3/patient_140_node_3.tif
patient_140_node_4,patient_140_node_4/patient_140_node_4.tif
patient_141_node_0,patient_141_node_0/patient_141_node_0.tif
patient_141_node_1,patient_141_node_1/patient_141_node_1.tif
patient_141_node_2,patient_141_node_2/patient_141_node_2.tif
patient_141_node_3,patient_141_node_3/patient_141_node_3.tif
patient_141_node_4,patient_141_node_4/patient_141_node_4.tif
patient_142_node_0,patient_142_node_0/patient_142_node_0.tif
patient_142_node_1,patient_142_node_1/patient_142_node_1.tif
patient_142_node_2,patient_142_node_2/patient_142_node_2.tif
patient_142_node_3,patient_142_node_3/patient_142_node_3.tif
patient_142_node_4,patient_142_node_4/patient_142_node_4.tif
patient_143_node_0,patient_143_node_0/patient_143_node_0.tif
patient_143_node_1,patient_143_node_1/patient_143_node_1.tif
patient_143_node_2,patient_143_node_2/patient_143_node_2.tif
patient_143_node_3,patient_143_node_3/patient_143_node_3.tif
patient_143_node_4,patient_143_node_4/patient_143_node_4.tif
patient_144_node_0,patient_144_node_0/patient_144_node_0.tif
patient_144_node_1,patient_144_node_1/patient_144_node_1.tif
patient_144_node_2,patient_144_node_2/patient_144_node_2.tif
patient_144_node_3,patient_144_node_3/patient_144_node_3.tif
patient_144_node_4,patient_144_node_4/patient_144_node_4.tif
patient_145_node_0,patient_145_node_0/patient_145_node_0.tif
patient_145_node_1,patient_145_node_1/patient_145_node_1.tif
patient_145_node_2,patient_145_node_2/patient_145_node_2.tif
patient_145_node_3,patient_145_node_3/patient_145_node_3.tif
patient_145_node_4,patient_145_node_4/patient_145_node_4.tif
patient_146_node_0,patient_146_node_0/patient_146_node_0.tif
patient_146_node_1,patient_146_node_1/patient_146_node_1.tif
patient_146_node_2,patient_146_node_2/patient_146_node_2.tif
patient_146_node_3,patient_146_node_3/patient_146_node_3.tif
patient_146_node_4,patient_146_node_4/patient_146_node_4.tif
patient_147_node_0,patient_147_node_0/patient_147_node_0.tif
patient_147_node_1,patient_147_node_1/patient_147_node_1.tif
patient_147_node_2,patient_147_node_2/patient_147_node_2.tif
patient_147_node_3,patient_147_node_3/patient_147_node_3.tif
patient_147_node_4,patient_147_node_4/patient_147_node_4.tif
patient_148_node_0,patient_148_node_0/patient_148_node_0.tif
patient_148_node_1,patient_148_node_1/patient_148_node_1.tif
patient_148_node_2,patient_148_node_2/patient_148_node_2.tif
patient_148_node_3,patient_148_node_3/patient_148_node_3.tif
patient_148_node_4,patient_148_node_4/patient_148_node_4.tif
patient_149_node_0,patient_149_node_0/patient_149_node_0.tif
patient_149_node_1,patient_149_node_1/patient_149_node_1.tif
patient_149_node_2,patient_149_node_2/patient_149_node_2.tif
patient_149_node_3,patient_149_node_3/patient_149_node_3.tif
patient_149_node_4,patient_149_node_4/patient_149_node_4.tif
patient_150_node_0,patient_150_node_0/patient_150_node_0.tif
patient_150_node_1,patient_150_node_1/patient_150_node_1.tif
patient_150_node_2,patient_150_node_2/patient_150_node_2.tif
patient_150_node_3,patient_150_node_3/patient_150_node_3.tif
patient_150_node_4,patient_150_node_4/patient_150_node_4.tif
patient_151_node_0,patient_151_node_0/patient_151_node_0.tif
patient_151_node_1,patient_151_node_1/patient_151_node_1.tif
patient_151_node_2,patient_151_node_2/patient_151_node_2.tif
patient_151_node_3,patient_151_node_3/patient_151_node_3.tif
patient_151_node_4,patient_151_node_4/patient_151_node_4.tif
patient_152_node_0,patient_152_node_0/patient_152_node_0.tif
patient_152_node_1,patient_152_node_1/patient_152_node_1.tif
patient_152_node_2,patient_152_node_2/patient_152_node_2.tif
patient_152_node_3,patient_152_node_3/patient_152_node_3.tif
patient_152_node_4,patient_152_node_4/patient_152_node_4.tif
patient_153_node_0,patient_153_node_0/patient_153_node_0.tif
patient_153_node_1,patient_153_node_1/patient_153_node_1.tif
patient_153_node_2,patient_153_node_2/patient_153_node_2.tif
patient_153_node_3,patient_153_node_3/patient_153_node_3.tif
patient_153_node_4,patient_153_node_4/patient_153_node_4.tif
patient_154_node_0,patient_154_node_0/patient_154_node_0.tif
patient_154_node_1,patient_154_node_1/patient_154_node_1.tif
patient_154_node_2,patient_154_node_2/patient_154_node_2.tif
patient_154_node_3,patient_154_node_3/patient_154_node_3.tif
patient_154_node_4,patient_154_node_4/patient_154_node_4.tif
patient_155_node_0,patient_155_node_0/patient_155_node_0.tif
patient_155_node_1,patient_155_node_1/patient_155_node_1.tif
patient_155_node_2,patient_155_node_2/patient_155_node_2.tif
patient_155_node_3,patient_155_node_3/patient_155_node_3.tif
patient_155_node_4,patient_155_node_4/patient_155_node_4.tif
patient_156_node_0,patient_156_node_0/patient_156_node_0.tif
patient_156_node_1,patient_156_node_1/patient_156_node_1.tif
patient_156_node_2,patient_156_node_2/patient_156_node_2.tif
patient_156_node_3,patient_156_node_3/patient_156_node_3.tif
patient_156_node_4,patient_156_node_4/patient_156_node_4.tif
patient_157_node_0,patient_157_node_0/patient_157_node_0.tif
patient_157_node_1,patient_157_node_1/patient_157_node_1.tif
patient_157_node_2,patient_157_node_2/patient_157_node_2.tif
patient_157_node_3,patient_157_node_3/patient_157_node_3.tif
patient_157_node_4,patient_157_node_4/patient_157_node_4.tif
patient_158_node_0,patient_158_node_0/patient_158_node_0.tif
patient_158_node_1,patient_158_node_1/patient_158_node_1.tif
patient_158_node_2,patient_158_node_2/patient_158_node_2.tif
patient_158_node_3,patient_158_node_3/patient_158_node_3.tif
patient_158_node_4,patient_158_node_4/patient_158_node_4.tif
patient_159_node_0,patient_159_node_0/patient_159_node_0.tif
patient_159_node_1,patient_159_node_1/patient_159_node_1.tif
patient_159_node_2,patient_159_node_2/patient_159_node_2.tif
patient_159_node_3,patient_159_node_3/patient_159_node_3.tif
patient_159_node_4,patient_159_node_4/patient_159_node_4.tif
patient_160_node_0,patient_160_node_0/patient_160_node_0.tif
patient_160_node_1,patient_160_node_1/patient_160_node_1.tif
patient_160_node_2,patient_160_node_2/patient_160_node_2.tif
patient_160_node_3,patient_160_node_3/patient_160_node_3.tif
patient_160_node_4,patient_160_node_4/patient_160_node_4.tif
patient_161_node_0,patient_161_node_0/patient_161_node_0.tif
patient_161_node_1,patient_161_node_1/patient_161_node_1.tif
patient_161_node_2,patient_161_node_2/patient_161_node_2.tif
patient_161_node_3,patient_161_node_3/patient_161_node_3.tif
patient_161_node_4,patient_161_node_4/patient_161_node_4.tif
patient_162_node_0,patient_162_node_0/patient_162_node_0.tif
patient_162_node_1,patient_162_node_1/patient_162_node_1.tif
patient_162_node_2,patient_162_node_2/patient_162_node_2.tif
patient_162_node_3,patient_162_node_3/patient_162_node_3.tif
patient_162_node_4,patient_162_node_4/patient_162_node_4.tif
patient_163_node_0,patient_163_node_0/patient_163_node_0.tif
patient_163_node_1,patient_163_node_1/patient_163_node_1.tif
patient_163_node_2,patient_163_node_2/patient_163_node_2.tif
patient_163_node_3,patient_163_node_3/patient_163_node_3.tif
patient_163_node_4,patient_163_node_4/patient_163_node_4.tif
patient_164_node_0,patient_164_node_0/patient_164_node_0.tif
patient_164_node_1,patient_164_node_1/patient_164_node_1.tif
patient_164_node_2,patient_164_node_2/patient_164_node_2.tif
patient_164_node_3,patient_164_node_3/patient_164_node_3.tif
patient_164_node_4,patient_164_node_4/patient_164_node_4.tif
patient_165_node_0,patient_165_node_0/patient_165_node_0.tif
patient_165_node_1,patient_165_node_1/patient_165_node_1.tif
patient_165_node_2,patient_165_node_2/patient_165_node_2.tif
patient_165_node_3,patient_165_node_3/patient_165_node_3.tif
patient_165_node_4,patient_165_node_4/patient_165_node_4.tif
patient_166_node_0,patient_166_node_0/patient_166_node_0.tif
patient_166_node_1,patient_166_node_1/patient_166_node_1.tif
patient_166_node_2,patient_166_node_2/patient_166_node_2.tif
patient_166_node_3,patient_166_node_3/patient_166_node_3.tif
patient_166_node_4,patient_166_node_4/patient_166_node_4.tif
patient_167_node_0,patient_167_node_0/patient_167_node_0.tif
patient_167_node_1,patient_167_node_1/patient_167_node_1.tif
patient_167_node_2,patient_167_node_2/patient_167_node_2.tif
patient_167_node_3,patient_167_node_3/patient_167_node_3.tif
patient_167_node_4,patient_167_node_4/patient_167_node_4.tif
patient_168_node_0,patient_168_node_0/patient_168_node_0.tif
patient_168_node_1,patient_168_node_1/patient_168_node_1.tif
patient_168_node_2,patient_168_node_2/patient_168_node_2.tif
patient_168_node_3,patient_168_node_3/patient_168_node_3.tif
patient_168_node_4,patient_168_node_4/patient_168_node_4.tif
patient_169_node_0,patient_169_node_0/patient_169_node_0.tif
patient_169_node_1,patient_169_node_1/patient_169_node_1.tif
patient_169_node_2,patient_169_node_2/patient_169_node_2.tif
patient_169_node_3,patient_169_node_3/patient_169_node_3.tif
patient_169_node_4,patient_169_node_4/patient_169_node_4.tif
patient_170_node_0,patient_170_node_0/patient_170_node_0.tif
patient_170_node_1,patient_170_node_1/patient_170_node_1.tif
patient_170_node_2,patient_170_node_2/patient_170_node_2.tif
patient_170_node_3,patient_170_node_3/patient_170_node_3.tif
patient_170_node_4,patient_170_node_4/patient_170_node_4.tif
patient_171_node_0,patient_171_node_0/patient_171_node_0.tif
patient_171_node_1,patient_171_node_1/patient_171_node_1.tif
patient_171_node_2,patient_171_node_2/patient_171_node_2.tif
patient_171_node_3,patient_171_node_3/patient_171_node_3.tif
patient_171_node_4,patient_171_node_4/patient_171_node_4.tif
patient_172_node_0,patient_172_node_0/patient_172_node_0.tif
patient_172_node_1,patient_172_node_1/patient_172_node_1.tif
patient_172_node_2,patient_172_node_2/patient_172_node_2.tif
patient_172_node_3,patient_172_node_3/patient_172_node_3.tif
patient_172_node_4,patient_172_node_4/patient_172_node_4.tif
patient_173_node_0,patient_173_node_0/patient_173_node_0.tif
patient_173_node_1,patient_173_node_1/patient_173_node_1.tif
patient_173_node_2,patient_173_node_2/patient_173_node_2.tif
patient_173_node_3,patient_173_node_3/patient_173_node_3.tif
patient_173_node_4,patient_173_node_4/patient_173_node_4.tif
patient_174_node_0,patient_174_node_0/patient_174_node_0.tif
patient_174_node_1,patient_174_node_1/patient_174_node_1.tif
patient_174_node_2,patient_174_node_2/patient_174_node_2.tif
patient_174_node_3,patient_174_node_3/patient_174_node_3.tif
patient_174_node_4,patient_174_node_4/patient_174_node_4.tif
patient_175_node_0,patient_175_node_0/patient_175_node_0.tif
patient_175_node_1,patient_175_node_1/patient_175_node_1.tif
patient_175_node_2,patient_175_node_2/patient_175_node_2.tif
patient_175_node_3,patient_175_node_3/patient_175_node_3.tif
patient_175_node_4,patient_175_node_4/patient_175_node_4.tif
patient_176_node_0,patient_176_node_0/patient_176_node_0.tif
patient_176_node_1,patient_176_node_1/patient_176_node_1.tif
patient_176_node_2,patient_176_node_2/patient_176_node_2.tif
patient_176_node_3,patient_176_node_3/patient_176_node_3.tif
patient_176_node_4,patient_176_node_4/patient_176_node_4.tif
patient_177_node_0,patient_177_node_0/patient_177_node_0.tif
patient_177_node_1,patient_177_node_1/patient_177_node_1.tif
patient_177_node_2,patient_177_node_2/patient_177_node_2.tif
patient_177_node_3,patient_177_node_3/patient_177_node_3.tif
patient_177_node_4,patient_177_node_4/patient_177_node_4.tif
patient_178_node_0,patient_178_node_0/patient_178_node_0.tif
patient_178_node_1,patient_178_node_1/patient_178_node_1.tif
patient_178_node_2,patient_178_node_2/patient_178_node_2.tif
patient_178_node_3,patient_178_node_3/patient_178_node_3.tif
patient_178_node_4,patient_178_node_4/patient_178_node_4.tif
patient_179_node_0,patient_179_node_0/patient_179_node_0.tif
patient_179_node_1,patient_179_node_1/patient_179_node_1.tif
patient_179_node_2,patient_179_node_2/patient_179_node_2.tif
patient_179_node_3,patient_179_node_3/patient_179_node_3.tif
patient_179_node_4,patient_179_node_4/patient_179_node_4.tif
patient_180_node_0,patient_180_node_0/patient_180_node_0.tif
patient_180_node_1,patient_180_node_1/patient_180_node_1.tif
patient_180_node_2,patient_180_node_2/patient_180_node_2.tif
patient_180_node_3,patient_180_node_3/patient_180_node_3.tif
patient_180_node_4,patient_180_node_4/patient_180_node_4.tif
patient_181_node_0,patient_181_node_0/patient_181_node_0.tif
patient_181_node_1,patient_181_node_1/patient_181_node_1.tif
patient_181_node_2,patient_181_node_2/patient_181_node_2.tif
patient_181_node_3,patient_181_node_3/patient_181_node_3.tif
patient_181_node_4,patient_181_node_4/patient_181_node_4.tif
patient_182_node_0,patient_182_node_0/patient_182_node_0.tif
patient_182_node_1,patient_182_node_1/patient_182_node_1.tif
patient_182_node_2,patient_182_node_2/patient_182_node_2.tif
patient_182_node_3,patient_182_node_3/patient_182_node_3.tif
patient_182_node_4,patient_182_node_4/patient_182_node_4.tif
patient_183_node_0,patient_183_node_0/patient_183_node_0.tif
patient_183_node_1,patient_183_node_1/patient_183_node_1.tif
patient_183_node_2,patient_183_node_2/patient_183_node_2.tif
patient_183_node_3,patient_183_node_3/patient_183_node_3.tif
patient_183_node_4,patient_183_node_4/patient_183_node_4.tif
patient_184_node_0,patient_184_node_0/patient_184_node_0.tif
patient_184_node_1,patient_184_node_1/patient_184_node_1.tif
patient_184_node_2,patient_184_node_2/patient_184_node_2.tif
patient_184_node_3,patient_184_node_3/patient_184_node_3.tif
patient_184_node_4,patient_184_node_4/patient_184_node_4.tif
patient_185_node_0,patient_185_node_0/patient_185_node_0.tif
patient_185_node_1,patient_185_node_1/patient_185_node_1.tif
patient_185_node_2,patient_185_node_2/patient_185_node_2.tif
patient_185_node_3,patient_185_node_3/patient_185_node_3.tif
patient_185_node_4,patient_185_node_4/patient_185_node_4.tif
patient_186_node_0,patient_186_node_0/patient_186_node_0.tif
patient_186_node_1,patient_186_node_1/patient_186_node_1.tif
patient_186_node_2,patient_186_node_2/patient_186_node_2.tif
patient_186_node_3,patient_186_node_3/patient_186_node_3.tif
